,Date,Count-Crashes,Count-Fatalities,text_x,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description,Sum_Crashes,Sum_Fatalities,text_y
1625,2020-06-11,0.0,0,,60.5,90.7,0.0,0.0,0.0,29.8,16.5,0.207,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1626,2020-06-12,0.0,0,,68.7,94.8,0.0,0.0,0.0,28.9,16.0,0.41700000000000004,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1627,2020-06-13,0.0,0,,62.8,83.4,0.0,0.0,0.0,38.9,29.0,0.516,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1628,2020-06-14,1.0,1,,52.8,75.5,0.0,0.0,0.0,24.2,14.5,0.41200000000000003,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1629,2020-06-15,0.0,0,,55.7,86.7,0.0,0.0,0.0,24.2,15.5,0.504,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1630,2020-06-16,0.0,0,,57.6,79.5,0.01,0.0,0.0,35.6,21.5,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
1631,2020-06-17,0.0,0,,45.9,63.9,0.51,0.0,0.0,37.3,25.6,0.5760000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,,,Partly cloudy throughout the day with rain clearing later.
1632,2020-06-18,1.0,1,,46.7,70.7,0.0,0.0,0.0,23.0,12.7,0.368,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1633,2020-06-19,0.0,0,,52.7,76.7,0.0,0.0,0.0,18.3,10.5,0.235,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1634,2020-06-20,0.0,0,,56.5,81.9,0.0,0.0,0.0,23.0,10.1,0.473,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1635,2020-06-21,1.0,1,,65.6,88.7,0.0,0.0,0.0,24.2,19.4,0.565,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1636,2020-06-22,0.0,0,,62.8,85.6,0.0,0.0,0.0,18.3,14.1,0.18,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1637,2020-06-23,0.0,0,,62.5,89.6,0.0,0.0,0.0,17.2,11.1,0.113,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1638,2020-06-24,0.0,0,,65.5,93.1,0.0,0.0,0.0,0.0,11.9,0.395,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1639,2020-06-25,0.0,0,,73.5,86.7,0.0,0.0,0.0,24.9,19.9,0.551,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1640,2020-06-26,0.0,0,,65.0,89.6,0.0,0.0,0.0,18.3,12.3,0.327,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1641,2020-06-27,0.0,0,,68.7,94.6,0.0,0.0,0.0,28.4,12.2,0.295,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1642,2020-06-28,0.0,0,...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 430 PM MDT FOR NORTHWESTERN SALT LAKE...SOUTHWESTERN DAVIS AND NORTHEASTERN TOOELE COUNTIES...  At 417 PM MDT  a severe thunderstorm was located 8 miles north of Grantsville  moving northeast at 60 mph.  HAZARD...60 mph wind gusts.   SOURCE...Radar indicated.   IMPACT...Expect damage to roofs  siding  and trees.   Locations impacted include... Salt Lake City  Grantsville  Great Salt Lake South of the Causeway  Skull Valley  Lake Point and Antelope Island State Park.  This includes Interstate 80 in Utah between mile markers 71 and 95  and between mile markers 100 and 101.  ,53.7,87.3,0.02,0.0,0.0,43.7,27.3,0.7170000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,,,Partly cloudy throughout the day with late afternoon rain.
1643,2020-06-29,0.0,0,,45.9,64.7,0.34,0.0,0.0,0.0,18.9,0.585,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,,,Partly cloudy throughout the day with rain clearing later.
1644,2020-06-30,0.0,0,,51.1,70.8,0.09,0.0,0.0,0.0,12.4,0.546,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,,,Partly cloudy throughout the day with rain clearing later.
1645,2020-07-01,0.0,0,,54.2,87.0,0.0,0.0,0.0,21.9,13.7,0.521,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1646,2020-07-02,0.0,0,,60.1,89.0,0.0,0.0,0.0,27.7,18.9,0.309,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1647,2020-07-03,0.0,0,,68.9,94.6,0.0,0.0,0.0,28.6,19.2,0.306,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1648,2020-07-04,0.0,0,,73.6,95.8,0.0,0.0,0.0,23.0,15.2,0.263,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1649,2020-07-05,1.0,1,,67.5,93.5,0.0,0.0,0.0,16.1,10.2,0.08199999999999999,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1650,2020-07-06,0.0,0,,65.9,96.0,0.0,0.0,0.0,27.7,11.6,0.12300000000000001,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1651,2020-07-07,0.0,0,,74.6,90.7,0.0,0.0,0.0,26.4,19.3,0.188,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1652,2020-07-08,0.0,0,,62.6,87.7,0.0,0.0,0.0,0.0,13.8,0.172,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1653,2020-07-09,0.0,0,,64.5,93.6,0.0,0.0,0.0,27.7,12.2,0.107,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1654,2020-07-10,0.0,0,,76.7,92.7,0.0,0.0,0.0,0.0,12.9,0.27699999999999997,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1655,2020-07-11,0.0,0,,65.2,96.9,0.0,0.0,0.0,27.7,11.5,0.401,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1656,2020-07-12,0.0,0,,74.0,96.9,0.0,0.0,0.0,17.2,10.2,0.3,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1657,2020-07-13,1.0,1,,70.8,91.0,0.0,0.0,0.0,30.0,14.6,0.34600000000000003,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1658,2020-07-14,0.0,0,,64.7,87.8,0.0,0.0,0.0,18.3,12.7,0.278,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1659,2020-07-15,0.0,0,,65.2,90.9,0.0,0.0,0.0,16.1,10.4,0.242,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1660,2020-07-16,1.0,1,,65.5,95.9,0.0,0.0,0.0,27.5,16.6,0.28,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1661,2020-07-17,0.0,0,,75.6,100.7,0.0,0.0,0.0,24.2,16.9,0.365,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1662,2020-07-18,0.0,0,,76.8,94.8,0.0,0.0,0.0,21.9,13.6,0.275,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1663,2020-07-19,0.0,0,,70.6,94.8,0.0,0.0,0.0,26.4,12.5,0.188,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1664,2020-07-20,0.0,0,,69.8,94.7,0.0,0.0,0.0,18.3,13.7,0.284,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1665,2020-07-21,0.0,0,,69.7,96.7,0.0,0.0,0.0,0.0,12.2,0.272,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1666,2020-07-22,0.0,0,,67.9,82.3,0.02,0.0,0.0,32.8,20.7,0.578,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
1667,2020-07-23,0.0,0,,68.8,92.5,0.0,0.0,0.0,43.1,29.3,0.439,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
1668,2020-07-24,0.0,0,,68.9,89.7,0.0,0.0,0.0,26.3,17.2,0.507,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1669,2020-07-25,0.0,0,,72.7,94.6,0.0,0.0,0.0,21.9,13.0,0.467,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1670,2020-07-26,0.0,0,...SIGNIFICANT WEATHER ADVISORY FOR NORTHEASTERN SALT LAKE... SOUTHEASTERN DAVIS AND SOUTHWESTERN MORGAN COUNTIES UNTIL 600 PM MDT...  At 535 PM MDT  National Weather Service Doppler radar indicated a thunderstorm over Emigration Canyon...moving southwest at 15 mph.  Wind gusts up to 50 mph will be possible.,70.7,96.6,0.0,0.0,0.0,18.3,16.5,0.317,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1671,2020-07-27,0.0,0,,70.0,98.6,0.0,0.0,0.0,55.9,16.1,0.474,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1672,2020-07-28,2.0,2,,66.0,91.6,0.12,0.0,0.0,37.4,26.4,0.395,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
1673,2020-07-29,0.0,0,,65.6,92.6,0.0,0.0,0.0,19.7,10.2,0.122,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1674,2020-07-30,0.0,0,...HEAT ADVISORY IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Max temperatures of 102 to 107.  * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys     Southern Wasatch Front  Great Salt Lake Desert and Mountains     San Rafael Swell  West Central Utah and Southwest Utah.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures may cause heat illnesses to occur.  * ADDITIONAL DETAILS...Temperatures will likely peak on Saturday.,70.6,100.1,0.0,0.0,0.0,27.7,10.1,0.21,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1675,2020-07-31,0.0,0,...HEAT ADVISORY REMAINS IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Record-threatening temperatures of around 100 to 108.  * WHERE...San Rafael Swell  West Central Utah  Southwest Utah     Great Salt Lake Desert and Mountains  Southern Wasatch Front     Salt Lake and Tooele Valleys and Northern Wasatch Front.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...The highest temperatures will likely    occur on Saturday.,74.8,103.8,0.0,0.0,0.0,33.3,15.0,0.18899999999999997,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1676,2020-08-01,0.0,0,...HEAT ADVISORY REMAINS IN EFFECT UNTIL 9 PM MDT SUNDAY...  * WHAT...Temperatures between 100 and 109.  * WHERE...Valleys of northern  western  and eastern Utah.  * WHEN...Until 9 PM MDT Sunday.  * IMPACTS...Hot temperatures may cause heat illnesses to occur.,74.5,102.6,0.0,0.0,0.0,26.4,11.3,0.342,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1677,2020-08-02,0.0,0,...HEAT ADVISORY NOW IN EFFECT UNTIL 9 PM MDT MONDAY...  * WHAT...Max temperatures between 99 to 105.  * WHERE...Castle Country  San Rafael Swell  Sanpete/Sevier    Valleys  West Central Utah  Southwest Utah  Great Salt Lake    Desert and Mountains  Southern Wasatch Front and Salt Lake and    Tooele Valleys.  * WHEN...Until 9 PM MDT Monday.  * IMPACTS...Heat-related illnesses could result from prolonged   exposure to hot temperatures.,73.3,102.6,0.0,0.0,0.0,30.0,14.3,0.31,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1678,2020-08-03,0.0,0,...HEAT ADVISORY WILL EXPIRE AT 9 PM MDT THIS EVENING...  Temperatures will trend a few degrees cooler tomorrow and for the rest of the week. While still hot  temperatures are not expected  to deviate significantly from normals for this time of year. ,77.9,98.7,0.0,0.0,0.0,24.2,17.0,0.38799999999999996,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1679,2020-08-04,1.0,1,,70.6,93.6,0.0,0.0,0.0,17.2,12.7,0.102,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1680,2020-08-05,0.0,0,,70.6,97.5,0.0,0.0,0.0,41.4,13.4,0.379,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1681,2020-08-06,0.0,0,,74.7,96.0,0.0,0.0,0.0,33.3,24.6,0.21100000000000002,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1682,2020-08-07,0.0,0,,72.9,92.6,0.0,0.0,0.0,31.1,19.9,0.174,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1683,2020-08-08,0.0,0,,68.9,94.8,0.0,0.0,0.0,18.3,14.0,0.382,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1684,2020-08-09,1.0,1,,65.9,95.8,0.0,0.0,0.0,19.7,13.6,0.154,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1685,2020-08-10,0.0,0,,65.9,94.6,0.0,0.0,0.0,26.4,13.4,0.26899999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1686,2020-08-11,1.0,1,,71.7,94.7,0.0,0.0,0.0,20.8,14.6,0.444,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1687,2020-08-12,0.0,0,,69.7,92.6,0.0,0.0,0.0,0.0,12.1,0.305,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1688,2020-08-13,0.0,0,...EXCESSIVE HEAT WATCH IN EFFECT FROM SUNDAY AFTERNOON THROUGH WEDNESDAY EVENING...  * WHAT...Dangerously hot conditions with temperatures up to 105    possible.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From Sunday afternoon through Wednesday evening.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend well    into late next week and beyond.,70.0,94.7,0.0,0.0,0.0,18.3,13.2,0.231,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1689,2020-08-14,0.0,0,...EXCESSIVE HEAT WARNING IN EFFECT FROM NOON SUNDAY TO MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with multiple days of high   temperatures 100 to 105 expected.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From noon Sunday to midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and   there is potential for above normal temperatures to extend    into late next week and beyond.,64.7,91.8,0.0,0.0,0.0,19.7,13.8,0.17600000000000002,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1690,2020-08-15,0.0,0,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT FROM NOON SUNDAY TO MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 105    expected.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...From noon Sunday to midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend    into late next week and beyond.,66.3,95.8,0.0,0.0,0.0,19.7,13.5,0.14300000000000002,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1691,2020-08-16,1.0,1,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures in the 100   to 105 range each afternoon.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event  and    there is potential for above normal temperatures to extend    into late next week and beyond.,68.5,97.8,0.0,0.0,0.0,19.7,12.8,0.384,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1692,2020-08-17,0.0,0,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 103.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event with   above normal temperatures extending through the upcoming    weekend. ,68.0,100.8,0.0,0.0,0.0,28.9,12.7,0.32799999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1693,2020-08-18,1.0,1,...EXCESSIVE HEAT WARNING REMAINS IN EFFECT UNTIL MIDNIGHT MDT WEDNESDAY NIGHT...  * WHAT...Dangerously hot conditions with temperatures up to 103.  * WHERE...Portions of central  northern and southern Utah.  * WHEN...Until midnight MDT Wednesday night.  * IMPACTS...Extreme heat will significantly increase the    potential for heat related illnesses  particularly for those    working or participating in outdoor activities.  * ADDITIONAL DETAILS...This will be a prolonged heat event with    above normal temperatures extending through the upcoming    weekend.,71.0,100.7,0.0,0.0,0.0,25.3,10.0,0.355,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1694,2020-08-19,0.0,0,...SIGNIFICANT WEATHER ADVISORY FOR SOUTHWESTERN WEBER...SOUTH CENTRAL BOX ELDER...WESTERN SALT LAKE...WESTERN DAVIS...NORTHWESTERN UTAH AND NORTHEASTERN TOOELE COUNTIES UNTIL 800 PM MDT...  At 709 PM MDT  National Weather Service Doppler radar indicated  strong thunderstorm outflow winds along a line extending from 9  miles east of Utah Test and Training Range North to near Delle to 10  miles southwest of Tooele Army Depot...and moving northeast at 50  mph.  Wind gusts up to 50 mph will be possible.,74.1,99.8,0.0,0.0,0.0,33.3,11.0,0.406,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1695,2020-08-20,1.0,1,,78.9,96.6,0.0,0.0,0.0,32.2,15.4,0.4,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1696,2020-08-21,1.0,1,,70.7,97.6,0.0,0.0,0.0,0.0,8.9,0.068,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1697,2020-08-22,1.0,1,,73.1,98.6,0.0,0.0,0.0,26.4,14.5,0.306,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1698,2020-08-23,0.0,0,,73.6,96.6,0.0,0.0,0.0,32.2,9.2,0.52,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1699,2020-08-24,0.0,0,At 818 PM MDT  National Weather Service Doppler radar indicated showers capable of producing gusty winds along a line extending from near Howell to 10 miles west of Hooper to 12 miles east of Delle... and moving east at 40 mph.  Wind gusts of over 40 mph are possible  and will increase suddenly  well ahead of any rain.  Expect generally little to no rainfall  with only isolated brief  heavy rain possible.,77.7,97.7,0.0,0.0,0.0,29.9,18.3,0.44,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1700,2020-08-25,0.0,0,,73.4,94.4,0.0,0.0,0.0,29.8,17.1,0.44799999999999995,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1701,2020-08-26,0.0,0,...SIGNIFICANT WEATHER ADVISORY FOR NORTH CENTRAL SALT LAKE AND SOUTHEASTERN DAVIS COUNTIES UNTIL MIDNIGHT MDT...  At 1128 PM MDT  National Weather Service Doppler radar indicated showers capable of producing gusty winds over Salt Lake City International Airport  or near Salt Lake City...moving northeast at 30 mph.  Wind gusts of 40 to 55 mph are possible.,68.9,95.9,0.08,0.0,0.0,40.3,24.2,0.319,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,,,Partly cloudy throughout the day with early morning rain.
1702,2020-08-27,1.0,1,,77.9,91.8,0.0,0.0,0.0,51.7,17.1,0.20800000000000002,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1703,2020-08-28,0.0,0,,66.4,91.8,0.0,0.0,0.0,27.7,10.2,0.191,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1704,2020-08-29,1.0,1,,71.6,92.7,0.0,0.0,0.0,30.0,19.3,0.41100000000000003,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
1705,2020-08-30,1.0,1,,70.1,87.8,0.0,0.0,0.0,28.9,20.2,0.27,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1706,2020-08-31,0.0,0,,57.3,77.6,0.0,0.0,0.0,34.4,24.0,0.392,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1707,2020-09-01,0.0,0,,48.9,72.9,0.0,0.0,0.0,18.3,12.5,0.154,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1708,2020-09-02,0.0,0,,57.5,84.6,0.0,0.0,0.0,21.9,9.4,0.348,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1709,2020-09-03,2.0,2,,61.6,91.7,0.0,0.0,0.0,23.0,12.5,0.14300000000000002,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1710,2020-09-04,0.0,0,,61.7,93.6,0.0,0.0,0.0,26.4,10.2,0.01,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1711,2020-09-05,0.0,0,,65.8,98.7,0.0,0.0,0.0,0.0,10.6,0.1,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1712,2020-09-06,0.0,0,,68.1,96.5,0.0,0.0,0.0,0.0,9.0,0.125,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1713,2020-09-07,0.0,0,,65.0,91.8,0.0,0.0,0.0,42.0,25.4,0.251,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1714,2020-09-08,0.0,0,,44.1,59.1,0.38,0.0,0.0,68.0,31.5,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,,,Partly cloudy throughout the day with rain clearing later.
1715,2020-09-09,0.0,0,,42.2,62.7,0.0,0.0,0.0,51.9,21.3,0.509,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1716,2020-09-10,0.0,0,,51.1,70.0,0.0,0.0,0.0,38.0,16.5,0.364,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1717,2020-09-11,0.0,0,,52.4,79.7,0.0,0.0,0.0,25.3,12.5,0.068,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1718,2020-09-12,0.0,0,,55.7,85.8,0.0,0.0,0.0,0.0,9.6,0.075,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1719,2020-09-13,0.0,0,,57.0,89.7,0.0,0.0,0.0,0.0,12.4,0.175,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1720,2020-09-14,0.0,0,,65.6,91.6,0.0,0.0,0.0,0.0,14.1,0.24,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1721,2020-09-15,0.0,0,,60.3,88.8,0.0,0.0,0.0,27.7,11.0,0.113,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1722,2020-09-16,0.0,0,,56.9,88.8,0.0,0.0,0.0,34.4,8.9,0.083,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1723,2020-09-17,0.0,0,,59.4,90.8,0.0,0.0,0.0,0.0,10.4,0.36200000000000004,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1724,2020-09-18,1.0,1,,66.8,87.8,0.0,0.0,0.0,31.1,17.0,0.597,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1725,2020-09-19,0.0,0,,56.2,78.6,0.05,0.0,0.0,35.6,16.3,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,,,Partly cloudy throughout the day with rain in the morning and afternoon.
1726,2020-09-20,0.0,0,,50.8,75.7,0.0,0.0,0.0,0.0,8.9,0.193,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1727,2020-09-21,1.0,1,,53.9,83.9,0.0,0.0,0.0,31.1,12.6,0.08199999999999999,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1728,2020-09-22,0.0,0,,68.1,85.8,0.0,0.0,0.0,34.2,24.5,0.43,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1729,2020-09-23,0.0,0,,61.8,85.7,0.0,0.0,0.0,0.0,11.1,0.41200000000000003,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1730,2020-09-24,1.0,1,,64.2,89.8,0.0,0.0,0.0,26.4,16.9,0.209,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1731,2020-09-25,1.0,1,,56.7,82.8,0.0,0.0,0.0,19.7,13.8,0.42200000000000004,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1732,2020-09-26,0.0,0,,60.2,73.0,0.0,0.0,0.0,21.9,15.2,0.465,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1733,2020-09-27,1.0,1,,51.0,65.7,0.0,0.0,0.0,27.1,20.3,0.28300000000000003,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1734,2020-09-28,0.0,0,,47.1,68.9,0.0,0.0,0.0,20.8,12.4,0.312,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1735,2020-09-29,0.0,0,,47.8,74.7,0.0,0.0,0.0,0.0,8.2,0.031,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1736,2020-09-30,0.0,0,,48.6,78.9,0.0,0.0,0.0,24.2,8.6,0.052000000000000005,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1737,2020-10-01,0.0,0,,50.1,78.9,0.0,0.0,0.0,33.3,11.3,0.26,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1738,2020-10-02,0.0,0,,52.8,77.8,0.0,0.0,0.0,0.0,10.2,0.49,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1739,2020-10-03,0.0,0,,51.3,78.0,0.0,0.0,0.0,27.7,9.0,0.077,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1740,2020-10-04,0.0,0,,52.0,81.8,0.0,0.0,0.0,24.2,10.2,0.01,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
1741,2020-10-05,0.0,0,,55.2,79.9,0.0,0.0,0.0,0.0,11.3,0.23,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
1742,2020-10-06,3.0,3,,49.9,80.7,0.0,0.0,0.0,27.7,9.3,0.0,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
