Date,text
Oct 10 2019,...HARD FREEZE WARNING REMAINS IN EFFECT UNTIL 10 AM MDT FRIDAY...  * WHAT...Another night of temperatures well below 28F.  * WHERE...Wasatch Front...western Uinta Basin...Castle country and   San Rafael Swell.  * WHEN...Tonight through Friday morning  * IMPACTS...Frost and freeze conditions could kill crops  other    sensitive vegetation  and possibly damage unprotected outdoor    plumbing.
Oct 11 2019,MORNING...  * WHAT...Sub-freezing temperatures at or below 28F will continue   through shortly after sunrise before gradually warming.  * WHERE...Wasatch Front...western Uinta Basin...Castle country and   San Rafael Swell.  * WHEN...Until 10 AM MDT this morning.  * IMPACTS...Frost and freeze conditions will kill crops  other    sensitive vegetation and possibly damage unprotected outdoor    plumbing.
Oct 28 2019,...WINTER WEATHER ADVISORY IN EFFECT FROM MIDNIGHT TONIGHT TO 6 PM MDT TUESDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches.   Locally higher snow totals benches and Wasatch Back. Winds   gusting as high as 40 mph Davis County.  * WHERE...Cache Valley/Utah Portion  Northern Wasatch Front     Salt Lake and Tooele Valleys  Southern Wasatch Front and    Wasatch Mountain Valleys.  * WHEN...From midnight tonight to 6 PM MDT Tuesday  with the    period of heaviest snowfall Tuesday morning.  * IMPACTS...Plan on slippery and occasionally snow-packed road   conditions  especially Tuesday morning. The morning commute will   likely be impacted by snow.
Oct 29 2019,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 6 PM MDT THIS EVENING...  * WHAT...Snow. Total snow accumulations of 1 to 4 inches. Locally   higher snow totals east benches of Salt Lake and Tooele Valleys    as well as the Wasatch Back.   * WHERE...Wasatch Mountain Valleys  Southern Wasatch Front  Salt    Lake and Tooele Valleys  Northern Wasatch Front and Cache    Valley/Utah Portion.  * WHEN...Until 6 PM MDT this evening  with the period of heaviest   snowfall this morning.  * IMPACTS...Slushy roads can be expected along bench areas during   the Tuesday morning commute. Some slushy accumulation is also   possible along bridges and overpasses on the valley floor. 
Nov 25 2019,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 4 PM MST TUESDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 4 inches   with locally higher amounts possible on the benches  near   Tooele  across the Wasatch Back  and southwest Wyoming.   * WHERE...In Wyoming  Southwest Wyoming. In Utah  West Central    Utah  Wasatch Mountain Valleys  Southern Wasatch Front  Salt    Lake and Tooele Valleys  Northern Wasatch Front and Cache    Valley/Utah Portion.  * WHEN...Until 4 PM MST Tuesday.  * IMPACTS...Plan on slippery road conditions  beginning with the    Monday morning commute.  * ADDITIONAL DETAILS...Snow will continue to develop across   northern Utah this morning  spreading south toward central Utah   this afternoon. For graphical depictions of the snowfall    forecast  including Official NWS Forecast  High End Amount  and    Low End Amount  visit weather.gov/slc/winter.
Nov 27 2019,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 10 AM MST SATURDAY...  * WHAT...Heavy snow. Total snow accumulations of 5 to 10 inches   with locally up to 16 inches on the benches and along the Idaho   border. Winds gusting as high as 40 mph through this afternoon.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front  Salt Lake and Tooele Valleys  Northern Wasatch Front    and Cache Valley/Utah Portion.  * WHEN...Until 10 AM MST Saturday.  * IMPACTS...Travel could be very difficult at times.  * ADDITIONAL DETAILS...For graphical depictions of the snowfall    forecast  including Official NWS Forecast  High End Amount     and Low End Amount  visit weather.gov/slc/winter.
Nov 28 2019,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 10 AM MST SATURDAY...  * WHAT...Heavy snow. Additional snow accumulations of 4 to 8   inches  locally higher on benches.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front  Salt Lake and Tooele Valleys  Northern Wasatch Front    and Cache Valley/Utah Portion.  * WHEN...Until 10 AM MST Saturday.  * IMPACTS...Travel could be very difficult to impossible.  * ADDITIONAL DETAILS...For graphical depictions of the snowfall    forecast  including Official NWS Forecast  High End Amount     and Low End Amount  visit weather.gov/slc/winter.
Nov 29 2019,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 10 AM MST SATURDAY...  * WHAT...Heavy snow. Additional snow accumulations of 1 to 4    inches  locally higher on benches.  * WHERE...Great Salt Lake Desert and Mountains  Southern Wasatch    Front  Salt Lake and Tooele Valleys  Northern Wasatch Front    and Cache Valley/Utah Portion.  * WHEN...Until 10 AM MST Saturday.  * IMPACTS...Plan on slippery road conditions.  * ADDITIONAL DETAILS...For graphical depictions of the snowfall    forecast  including Official NWS Forecast  High End Amount     and Low End Amount  visit weather.gov/slc/winter.
Dec 4 2019,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 8 AM MST THURSDAY...  * WHAT...Wintry mix  including freezing rain and snow. Ice   accumulations up to a tenth of an inch and snow accumulation up   to 2 inches on the benches.  * WHERE...Salt Lake and Tooele Valleys.  * WHEN...Until 8 AM MST Thursday.  * IMPACTS...Light ice accumulations on elevated and untreated   surfaces. Sidewalks and untreated paved surfaces will become   slippery. Localized slick travel is expected  especially on   untreated bridges and overpasses  as well as higher elevation   routes on the benches.  * ADDITIONAL DETAILS...Many treated travel surfaces are likely to   remain wet  however travel conditions may quickly change from   wet to icy with little change in appearance. Slow down and use    extra caution when traveling.
Dec 6 2019,...DENSE FOG ADVISORY IN EFFECT UNTIL 8 AM MST SATURDAY...  * WHAT...Visibility below one quarter mile in dense fog.  * WHERE...Northern Wasatch Front and Salt Lake and Tooele Valleys    mainly near the Great Salt Lake.  * WHEN...Until 8 AM MST Saturday.  * IMPACTS...Hazardous driving conditions due to low visibility.  * ADDITIONAL DETAILS...The most dense fog will occur near the   Great Salt Lake through early Saturday morning. 
Dec 7 2019,...DENSE FOG ADVISORY REMAINS IN EFFECT UNTIL 8 AM MST THIS MORNING...  * WHAT...Visibility below one quarter mile in dense fog.  * WHERE...Salt Lake and Tooele Valleys and Northern Wasatch    Front.  * WHEN...Until 8 AM MST.  * IMPACTS...Hazardous driving conditions due to low visibility.  * ADDITIONAL DETAILS...The most dense fog will occur near the   Great Salt Lake and along the bench areas through sunrise.
Dec 31 2019,...WINTER STORM WARNING IN EFFECT FROM 5 AM TO 11 PM MST WEDNESDAY...  * WHAT...Heavy snow expected. Total snow accumulations of 4 to 8   inches in the valleys with locally higher amounts along the east   benches and in the Ogden Valley. Lesser amounts are expected    across the west desert south of I-84.   * WHERE...Cache Valley/Utah Portion  Northern Wasatch Front     Salt Lake and Tooele Valleys  Great Salt Lake Desert and    Mountains and Wasatch Mountain Valleys.  * WHEN...From 5 AM to 11 PM MST Wednesday.  * IMPACTS...Travel could be very difficult. Plan on snow covered    or slick road conditions.
Jan 18 2018,...WINTER STORM WATCH IN EFFECT FROM FRIDAY AFTERNOON THROUGH SATURDAY EVENING...  * WHAT...Heavy snow possible. Plan on difficult travel conditions.   Total snow accumulations of 3 to 6 inches  localized amounts up   to 10 inches in the Heber Valley and Park City areas  are    possible.  * WHERE...Wasatch Mountain Valleys.  * WHEN...From Friday afternoon through Saturday evening.  * ADDITIONAL DETAILS...Significant reductions in visibility are   possible. Locally difficult travel conditions are expected.
Jan 19 2018,...WINTER STORM WARNING IN EFFECT FROM 5 PM THIS AFTERNOON TO 11 PM MST SATURDAY...  * WHAT...Heavy snow expected. Plan on difficult travel conditions.   Total snow accumulations of 3 to 6 inches  with localized   amounts up to 9 inches  are expected.  * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...From 5 PM this afternoon to 11 PM MST Saturday.  * ADDITIONAL DETAILS...Be prepared for significant reductions in   visibility at times. Travel will be impacted  especially this    evening and overnight.
Jan 20 2018,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 11 PM MST THIS EVENING...  * WHAT...Heavy snow occurring. Plan on difficult travel   conditions. Additional snow accumulations of 2 to 5 inches  with   localized amounts up to 8 inches  are expected.  * WHERE...Salt Lake and Tooele Valleys  Southern Wasatch Front    and Wasatch Mountain Valleys.  * WHEN...Until 11 PM MST this evening.  * ADDITIONAL DETAILS...Be prepared for significant reductions in    visibility at times.
Feb 16 2018,...WINTER STORM WATCH IN EFFECT FROM SUNDAY AFTERNOON THROUGH TUESDAY MORNING...  * WHAT...Heavy snow possible. Total snow accumulations of 2 to 6    inches in the valleys with higher amounts on the benches  and 10   to 20 inches with locally higher amounts in the mountains.   * WHERE...Salt Lake and Tooele Valleys  Southern Wasatch Front     Wasatch Mountain Valleys  Wasatch Mountains South of I-80     Western Uinta Mountains  Wasatch Plateau/Book Cliffs  West    Central Utah and Central Mountains.  * WHEN...From late Sunday afternoon through Tuesday morning.  * ADDITIONAL DETAILS...Those planning travel across northern and   central Utah late Sunday through Monday should be prepared for   winter driving conditions including snow covered roads and   reduced visibilities. Strong gusty winds may result in areas of   blowing and drifting snow particularly along mountain routes.  
Feb 17 2018,...WINTER STORM WATCH REMAINS IN EFFECT FROM SUNDAY AFTERNOON THROUGH TUESDAY MORNING...  * WHAT...Heavy snow possible. Total snow accumulations of 4 to 8   inches in the valleys  8 to 16 inches on the benches and Wasatch   Back along with I-15 corridor from Scipio Summit south toward   Milford  and 12 to 24 inches with locally higher amounts in the   mountains.  * WHERE...Salt Lake and Tooele Valleys  Southern Wasatch Front     Wasatch Mountain Valleys  Wasatch Mountains South of I-80     Western Uinta Mountains  Wasatch Plateau/Book Cliffs  West    Central Utah and Central Mountains.   * WHEN...From late Sunday afternoon through Tuesday morning.  * ADDITIONAL DETAILS...Those planning to travel late tomorrow into   Tuesday should be prepared for winter driving conditions   including snow covered roads and reduced visibilities. Strong   gusty winds may result in areas of blowing and drifting snow.   Make sure to have a complete emergency kit in your car    including blankets  extra warm clothing  water  food    medication  cell phone and flashlight.
Feb 18 2018,...WINTER STORM WARNING REMAINS IN EFFECT FROM NOON TODAY TO NOON MST MONDAY...  * WHAT...Heavy snow. Total snow accumulations of 5 to 10 inches   with locally 1 to 2 feet on the benches through Tuesday.   * WHERE...Salt Lake and Tooele Valleys and the Southern Wasatch    Front.   * WHEN...From noon Sunday through noon Monday.  * ADDITIONAL DETAILS...This looks to be the most significant storm   for the region all winter season. Those planning to travel   through Tuesday should be prepared for winter driving conditions   including snow covered roads and reduced visibilities. Roads may   become treacherous  so make sure to have a winter storm survival   kit in your car. These kits should include warm blankets  extra   clothing  extra food and water  flashlight  cell phone and   batteries. Also make sure to gas up before traveling. Strong   gusty winds may result in areas of blowing and drifting snow for   a few hours after the cold front passes. 
Feb 19 2018,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL NOON MST TODAY...  * WHAT...Heavy snow. Additional snow accumulations of 1 to 3   inches this morning  with the greatest amounts coming across   southern Salt Lake and Utah counties.   * WHERE...Salt Lake and Tooele Valleys and southern Wasatch    Front.  * WHEN...Until noon MST.   * ADDITIONAL DETAILS...Plan on difficult travel conditions. Be    prepared for significant reductions in visibility at times.
Feb 22 2018,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 5 PM MST FRIDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3 inches    with localized amounts up to 5 inches  are expected.  * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys     Southern Wasatch Front  Great Salt Lake Desert and Mountains     Castle Country  West Central Utah and Southwest Utah.  * WHEN...Until 5 PM MST Friday.  * ADDITIONAL DETAILS...Plan on slippery road conditions  including    during the morning commute. Be prepared for reduced visibilities   at times.
Feb 23 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 5 PM MST THIS AFTERNOON...  * WHAT...Storm total snow accumulations of 1 to 3 inches  with    localized amounts up to 5 inches possible.   * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys     Southern Wasatch Front  Great Salt Lake Desert and Mountains     Castle Country  West Central Utah and Southwest Utah.  * WHEN...Until 5 PM MST Friday.  * ADDITIONAL DETAILS...Plan on winter driving conditions including   during the morning commute. 
Feb 24 2018,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 4 PM THIS AFTERNOON TO 11 AM MST SUNDAY...  * WHAT...Snow expected. Total snow accumulations of 1 to 3    inches  with localized amounts up to 5 inches  are expected.  * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...From 4 PM this afternoon to 11 AM MST Sunday.  * ADDITIONAL DETAILS...Plan on slippery road conditions. Be    prepared for reduced visibilities at times.
Feb 28 2018,...WINTER STORM WATCH IN EFFECT FROM FRIDAY AFTERNOON THROUGH LATE SATURDAY NIGHT...  * WHAT...Heavy snow possible. Total snow accumulations of 3 to 8   inches  with localized amounts up to 16 inches  are possible.  * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...From Friday afternoon through late Saturday night.  * ADDITIONAL DETAILS...Plan on difficult travel conditions due to   snow covered and slick roadways. The evening commute on Friday   could be significantly impacted.   
Mar 1 2018,...WIND ADVISORY IN EFFECT FROM 3 AM TO 8 PM MST FRIDAY...  The National Weather Service in Salt Lake City has issued a Wind Advisory  which is in effect from 3 AM to 8 PM MST Friday.  * AFFECTED AREA...The Salt Lake and Tooele Valleys  The Great Salt   Lake Desert and Mountains  along with West Central and Southwest   Utah.   * WINDS...South winds 25 to 35 mph with gusts in excess of 50 mph.   * TIMING...Developing late tonight and continuing through the day   Friday before tapering Friday evening.   * IMPACTS...Strong crosswinds can be expected along all east-west   oriented routes including Interstate 80 and US Highway 50     which will make high profile vehicles difficult to handle.    Visibilities may be reduced at times in blowing dust.   
Mar 2 2018,...WINTER STORM WARNING NOW IN EFFECT FROM 5 PM SATURDAY TO 11 AM MST SUNDAY...  * WHAT...Heavy snow expected. Total snow accumulations of 4 to 8   inches  with localized amounts up to 12 inches  are expected.  * WHERE...Salt Lake and Tooele Valleys.  * WHEN...From 5 PM Saturday to 11 AM MST Sunday.  * ADDITIONAL DETAILS...Plan on difficult travel conditions. Be    prepared for significant reductions in visibility at times.
Mar 3 2018,...WINTER STORM WARNING REMAINS IN EFFECT FROM 5 PM THIS AFTERNOON TO 11 AM MST SUNDAY...  * WHAT...Heavy snow expected. Total snow accumulations of 4 to 8    inches  with locally higher amounts along the benches.  * WHERE...Salt Lake and Tooele Valleys and Southern Wasatch    Front.  * WHEN...Snow will develop this evening and become heavy tonight   into late Sunday morning  before tapering off Sunday afternoon.  * ADDITIONAL DETAILS...Winter driving conditions including snow   covered roads and reduced visibility can be expected along all   routes tonight into late Sunday morning.
Mar 4 2018,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 4 PM MST THIS AFTERNOON...  * WHAT...Heavy snow. Additional snow accumulations of up to two   inches  with locally higher amounts in Davis County and on    benches are expected. Areas of improving roadways this    afternoon  but many secondary roads will remain snowpacked.  * WHERE...Northern Wasatch Front  Salt Lake and Tooele Valleys     Southern Wasatch Front and Great Salt Lake Desert and    Mountains.  * WHEN...Until 4 PM MST this afternoon.  * ADDITIONAL DETAILS...Plan on snow covered roadways and difficult   travel conditions. Be prepared for significant reductions in   visibility at times.
Mar 13 2018,...WIND ADVISORY IN EFFECT FROM 9 AM TO 6 PM MDT WEDNESDAY...  The National Weather Service in Salt Lake City has issued a Wind Advisory  which is in effect from 9 AM to 6 PM MDT Wednesday.  * AFFECTED AREA...The Salt Lake and Tooele valleys  the southern   Wasatch Front.  * WINDS...South 20 to 30 mph with gusts near 45 mph.  * TIMING...South winds will increase early Wednesday morning  with   the strongest winds during the late morning through the afternoon   hours. Winds will decrease behind a cold front late in the day.  * IMPACTS...The strong winds will create hazardous travel   conditions for light weight and high profile vehicles. The   greatest hazard will be along interstate 80 west of Salt Lake   City along with most routes south of Provo.
Mar 14 2018,...WIND ADVISORY REMAINS IN EFFECT FROM 9 AM THIS MORNING TO 6 PM MDT THIS EVENING...  * AFFECTED AREA...The Salt Lake and Tooele valleys  the southern    Wasatch Front.  * WINDS...South 25 to 35 mph with gusts near 50 mph.  * TIMING...South winds will increase this morning  with showers   and possibly thunderstorms likely bringing stronger gusts in    the afternoon. Winds will decrease by late in the day.  * IMPACTS...The strong winds will create hazardous travel   conditions for light-weight and high-profile vehicles. The    greatest hazard will be along Interstate 80 west of Salt Lake    City along with most routes south of Provo.
Mar 21 2018,...HIGH WIND WARNING IN EFFECT FROM 10 AM TO 9 PM MDT THURSDAY...  The National Weather Service in Salt Lake City has issued a High Wind Warning  which is in effect from 10 AM to 9 PM MDT Thursday.  * AFFECTED AREA...The Salt Lake and Tooele Valleys as well as the   Great Salt Lake Desert and Mountains.   * WINDS...South winds 35 to 45 mph with gusts to 60 mph.  * TIMING...Winds will strengthen Thursday morning and peak   Thursday afternoon  before tapering off Thursday evening.   * IMPACTS...Significant crosswinds are expected to impact travel   along east to west oriented routes including I-80. High profile   and lightweight vehicles will be most susceptible to these    strong winds. Isolated areas of blowing dust are possible  which   could reduce visibilities to under 1 mile at times.
Mar 22 2018,...HIGH WIND WARNING REMAINS IN EFFECT FROM 10 AM THIS MORNING TO 9 PM MDT THIS EVENING...  * AFFECTED AREA...The Salt Lake and Tooele Valleys  the Great    Salt Lake Desert and Mountains  and the west central and    southwest valleys.  * WINDS...South winds 35 to 45 mph with gusts approaching 60 mph.  * TIMING...Winds will strengthen throughout Thursday morning  then   peak Thursday afternoon through early evening. Winds will    gradually tapering off Thursday evening.  * IMPACTS...Significant crosswinds are expected to impact travel    along east to west oriented routes including I-80 and US-6.    High profile and lightweight vehicles will be most susceptible    to these strong winds. Isolated areas of blowing dust are    possible  which could reduce visibilities to under 1 mile at    times.
Apr 15 2018,...WIND ADVISORY REMAINS IN EFFECT FROM 6 AM TO 10 PM MDT MONDAY...  * AFFECTED AREA...The Great Salt Lake Desert and Mountains     including the Salt Flats.  * WINDS...West 25 to 35 mph with gusts up to 55 mph.  * TIMING...Winds will increase significantly Monday morning     then peak early Monday afternoon. Winds will begin to shift to    the northwest during the afternoon  but remain elevated    through mid- evening.  * IMPACTS...Travel will be impacted by strong crosswinds along I-   80 across the Salt Flats. Blowing dust could also reduce   visibilities. Conditions may become dangerous on the Great Salt   Lake and Utah Lake due to gusty winds and choppy water.
Apr 16 2018,...HIGH WIND WARNING REMAINS IN EFFECT UNTIL 10 PM MDT THIS EVENING...  * AFFECTED AREA...The Great Salt Lake Desert and Mountains along   with the Salt Lake and Tooele Valleys.   * WINDS...South winds 30 to 40 mph with gusts in excess of 60 mph   early becoming northwest and remaining strong late afternoon    into the early evening before diminishing.   * TIMING...Strong winds will continue through the remainder of    the afternoon before slowly diminishing this evening.   * IMPACTS...Travel will be impacted by strong crosswinds along   I-80 across the Salt Flats. Blowing dust could also reduce   visibilities. 
May 31 2018,...WIND ADVISORY IN EFFECT UNTIL 9 PM MDT THIS EVENING...  The National Weather Service in Salt Lake City has issued a Wind Advisory  which is in effect until 9 PM MDT this evening.  * AFFECTED AREA...The Great Salt Lake Desert and Mountains as well   as the Salt Lake and Tooele Valleys.  * WINDS...South 25 to 35 mph with gusts in excess of 50 mph.  * TIMING...South winds will strengthen this afternoon and remain    strong through early evening before diminishing.  * IMPACTS...Strong crosswinds can be expected on east-west routes   in the area including I-80 from Lake Point west to the Nevada   border. 
Jun 8 2018,...WIND ADVISORY IN EFFECT FROM NOON SATURDAY TO MIDNIGHT MDT SATURDAY NIGHT...  The National Weather Service in Salt Lake City has issued a Wind Advisory  which is in effect from noon Saturday to midnight MDT Saturday night.  * AFFECTED AREA...Salt Lake and Tooele Valleys and the southern   Wasatch Front.  * WINDS...Southerly winds increasing to 25 to 35 mph with gusts    to 50 mph possible.  * TIMING...Developing around noon and continuing into Saturday   evening.  * IMPACTS...Strong crosswinds can be expected on east-west routes   in the area including I-80 from Salt Lake City to Grantsville.   Reduced visibilities in blowing sand and dust possible.
Jun 9 2018,...WIND ADVISORY REMAINS IN EFFECT FROM NOON TODAY TO MIDNIGHT MDT TONIGHT...  * AFFECTED AREA...The Salt Lake and Tooele Valleys  Southern   Wasatch Front  west-central and southwest Utah valleys  and the   Sanpete and Sevier Valleys.  * WINDS...Southerly winds increasing to 25 to 35 mph with gusts    to 50 mph possible.  * TIMING...Developing around noon and continuing into late this    evening.  * IMPACTS...Strong crosswinds can be expected on east-west routes   in the area including I-80 from Salt Lake City to Grantsville    and US Route 6 from Delta west to the Utah/Nevada line. Reduced   visibilities in blowing sand and dust possible.
JUN 18 2018,The National Weather Service in Salt Lake City has issued a  * Severe Thunderstorm Warning for...   Central Salt Lake County in northern Utah...  * Until 1115 AM MDT  * At 1040 AM MDT  a severe thunderstorm was located over Midvale  or   near Sandy  moving northeast at 20 mph.    HAZARD...60 mph wind gusts and quarter size hail.     SOURCE...Radar indicated.     IMPACT...Hail damage to vehicles is expected. Expect wind damage             to roofs  siding  and trees. 
JUL 3 2018,Wasatch Mountains South of I-80 UT-Wasatch Mountains I-80 North UT- Great Salt Lake Desert and Mountains UT-Northern Wasatch Front UT- Salt Lake and Tooele Valleys UT- 118 PM MDT TUE JUL 3 2018  ...SIGNIFICANT WEATHER ADVISORY FOR EASTERN DAVIS...CENTRAL SALT LAKE AND SOUTHWESTERN MORGAN COUNTIES UNTIL 145 PM MDT...  At 116 PM MDT  National Weather Service Doppler radar indicated strong thunderstorms along a line extending from Bountiful to South Salt Lake to Oquirrh...and moving east at 20 mph.  Wind gusts of 40 to 55 mph will be possible. Storms will continue to  develop and fall apart rapidly  sending out gusty outflow winds.
JUL 10 2018,Wasatch Mountain Valleys UT-Wasatch Mountains I-80 North UT- Northern Wasatch Front UT-Salt Lake and Tooele Valleys UT- 908 PM MDT TUE JUL 10 2018  ...SIGNIFICANT WEATHER ADVISORY FOR SOUTH CENTRAL WEBER...EASTERN DAVIS...NORTHWESTERN SALT LAKE AND SOUTHWESTERN MORGAN COUNTIES UNTIL 1000 PM MDT...  At 908 PM MDT  National Weather Service Doppler radar indicated a strong thunderstorm 11 miles west of West Bountiful  or 14 miles west of Bountiful...moving northeast at 20 mph.  Wind gusts up to 50 mph will be possible.
JUL 16 2018,...SIGNIFICANT WEATHER ADVISORY FOR WEBER...CACHE...EAST CENTRAL BOX ELDER...WESTERN RICH...NORTHWESTERN WASATCH...EASTERN DAVIS...EASTERN SALT LAKE...MORGAN...WESTERN SUMMIT AND CENTRAL UTAH COUNTIES UNTIL MIDNIGHT MDT...  At 1115 PM MDT  National Weather Service Doppler radar indicated strong thunderstorms along a line extending from near Tremonton to 6 miles northwest of Lake Shore...and moving east at 35 mph.  These windy showers and thunderstorms will impact most northern Utah  cities from Utah County north to the Idaho border. Winds in excess  of 40 mph will be possible. Brief heavy rain is also expected in  some locations.
JUL 17 2018,At 1158 PM MDT  National Weather Service Doppler radar indicated strong thunderstorms along a line extending from near Franklin to 11 miles northeast of Mapleton...and moving northeast at 45 mph.  Showers and thunderstorms will continue to move across much of  northern Utah over night  generally from Utah County north to the  Idaho border. These storms will also impact southwest Wyoming   including Evanston.   Winds in excess of 40 mph will be possible with these thunderstorms.  In addition  brief heavy rainfall is possible.
JUL 21 2018,...SIGNIFICANT WEATHER ADVISORY FOR SOUTHEASTERN DAVIS...CENTRAL SALT LAKE...SOUTHWESTERN MORGAN AND NORTHWESTERN UTAH COUNTIES UNTIL 930 PM MDT...  At 905 PM MDT  National Weather Service Doppler radar indicated a strong thunderstorm over Cottonwood Heights  or near Sandy...moving northeast at 15 mph.  Wind gusts of 40 to 55 mph will be possible. Brief rain and frequent  lightning are also possible.
AUG 20 2018,...SIGNIFICANT WEATHER ADVISORY FOR SOUTHEASTERN WEBER...NORTHWESTERN WASATCH...EASTERN DAVIS...EASTERN SALT LAKE...MORGAN...SOUTHWESTERN SUMMIT AND NORTHERN UTAH COUNTIES UNTIL 530 PM MDT...  At 454 PM MDT  National Weather Service Doppler radar indicated a  broken line of thunderstorms producing occasional strong microburst  winds. These storms were along a line from near Ogden to Draper and  moving east at 60 mph.  Wind gusts of 40 to 55 mph will be possible.
AUG 21 2018,Wasatch Mountains South of I-80 UT-Wasatch Mountains I-80 North UT- Great Salt Lake Desert and Mountains UT-Southern Wasatch Front UT- Salt Lake and Tooele Valleys UT- 728 PM MDT TUE AUG 21 2018  ...SIGNIFICANT WEATHER ADVISORY FOR SALT LAKE...NORTHWESTERN UTAH AND EAST CENTRAL TOOELE COUNTIES UNTIL 815 PM MDT...  At 727 PM MDT  National Weather Service Doppler radar indicated a strong thunderstorm near Cedar Fort  or 13 miles southeast of Tooele...moving northeast at 30 mph.  Penny size hail and wind gusts of 40 to 55 mph will be possible.
AUG 22 2018,THE NATIONAL WEATHER SERVICE HAS ISSUED SEVERE THUNDERSTORM WATCH 347 IN EFFECT UNTIL 9 PM MDT THIS EVENING FOR THE FOLLOWING AREAS  IN UTAH THIS WATCH INCLUDES 18 COUNTIES
Sep 14 2018,...WIND ADVISORY IN EFFECT FROM NOON TO 10 PM MDT SATURDAY...  The National Weather Service in Salt Lake City has issued a Wind Advisory  which is in effect from noon to 10 PM MDT Saturday.  * AFFECTED AREA...The Salt Lake and Tooele Valleys  Great Salt   Lake Desert and Mountains  West Central and Southwest Utah  * WINDS...South 25 to 35 mph with gusts up to 50 mph.  * TIMING...Winds will increase through midday Saturday  becoming   strong during the mid to late afternoon hours. Winds will    gradually diminish Saturday evening.  * IMPACTS...Strong cross winds are expected to impact travel along   all east-west oriented roadways  especially along the US 6   corridor  State Route 50  and Interstate 80 in Tooele County.   Areas of blowing dust may reduce visibilities at times. 
Sep 15 2018,...WIND ADVISORY REMAINS IN EFFECT FROM NOON TODAY TO 10 PM MDT THIS EVENING...  * AFFECTED AREA...The Salt Lake and Tooele Valleys  Great Salt    Lake Desert and Mountains  West Central and Southwest Utah  * WINDS...Southwest winds gusting 45 to 55 mph.  * TIMING...Winds will increase through midday  becoming strong   during the mid to late afternoon hours. Winds will gradually   diminish this evening.  * IMPACTS...Strong cross winds are expected to impact travel along   all east-west oriented roadways  especially along the US 6   corridor  State Route 50  and Interstate 80. Areas of blowing   dust may reduce visibilities at times.
Sep 29 2018,The National Weather Service in Salt Lake City has issued a  * Flash Flood Watch for portions of southern Utah including Zion   National Park  Capitol Reef National Park  and the Glen Canyon   Recreation Area.  * From Monday afternoon through late Tuesday night  * Moisture will surge north into Utah beginning Monday in advance   of Hurricane Rosa  providing scattered to numerous showers and   thunderstorms which will be heavy at times.  * Flash Flooding is possible near burn scars  slot canyons    normally dry washes  steep terrain and urban areas. Streams and   rivers will be running fast and high by mid week. Travel may be   impacted by mid week due to debris flows from burn scars and    most unpaved surfaces will not be passable due to muddy    conditions. Those planning to be outdoors next week should keep    an eye on the weather forecast and make contingency plans.
Sep 30 2018,...FLASH FLOOD WATCH REMAINS IN EFFECT FROM MONDAY AFTERNOON THROUGH LATE TUESDAY NIGHT...  The Flash Flood Watch continues for  * Portions of southern Utah including Zion National Park  Capitol   Reef National Park  and the Glen Canyon Recreation Area.  * From Monday afternoon through late Tuesday night  * Moisture will surge north into Utah beginning Monday in advance   of Hurricane Rosa  providing scattered to numerous showers and   thunderstorms which will be heavy at times.  * Flash flooding is possible near burn scars  slot canyons     normally dry washes  steep terrain and urban areas with poor    drainage. Streams and rivers will be running fast and high by    mid week. Travel may be impacted by mid week due to debris    flows from burn scars and many unpaved surfaces may not be    passable due to muddy conditions. Those planning to be    outdoors next week should keep an eye on the weather forecast    and make contingency plans. 
