EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
788439,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,11/24/2018,500,High Wind,51.00, ,0,0,0,0,UT,MST-7,MG,131826,Z,5,SLC,0,0,Mesonet, , , , , , , , ,11/24/2018,600, , , , ,"West Granite and SR-30 at Curlew Junction recorded wind gusts of 59 mph.","A strong storm system moved through Utah on November 23 and 24, bringing snow and gusty winds. The heaviest snow fell over the mountains of northern Utah.",144
796070,SALT LAKE AND TOOELE VALLEYS (ZONE), ,12/01/2018,500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,133075,Z,3,SLC,0,0,Law Enforcement, , , , , , , , ,12/03/2018,1600, , , , ,"Storm total snowfall amounts in the Salt Lake Valley and Tooele Valley included 9 inches in Herriman, 5.9 inches at Salt Lake City International Airport, 6.5 inches in Sandy, and 9 inches in Tooele. Daily snowfall records were set at Tooele and Salt Lake City International Airport. According to the Utah Highway Patrol, 91 traffic accidents were reported.","A winter storm moved through Utah bringing snow and travel incidents throughout Utah's valleys.",145
796072,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,12/11/2018,1800,High Wind,65.00, ,0,0,0,0,UT,MST-7,MG,133076,Z,7,SLC,0,0,Mesonet, , , , , , , , ,12/13/2018,1300, , , , ,"The Ogden Peak sensor recorded a peak wind gust of 75 mph.","A shortwave trough moved through the area, producing strong winds over mountain locations.",146
796073,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,12/11/2018,1800,High Wind,80.00, ,0,0,0,0,UT,MST-7,MG,133076,Z,8,SLC,0,0,Mesonet, , , , , , , , ,12/13/2018,1500, , , , ,"The Central Wasatch Peaks sensor recorded a maximum wind gust of 92 mph.","A shortwave trough moved through the area, producing strong winds over mountain locations.",147
803757,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/05/2019,2300,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134210,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,01/07/2019,1600, , , , ,"Storm total snowfall amounts included 28 inches at Snowbasin Resort, 24 inches in Emigration Canyon, 14 inches at Powder Mountain, and 8.6 inches at the City Creek Water Plant.","Utah's first significant winter storm of 2019 entered the state on January 6 and brought heavy snowfall to both valley and mountain locations.",148
803758,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/05/2019,2300,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134210,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/07/2019,1600, , , , ,"Storm total snowfall amounts included 37 inches at Brighton Resort, 26 inches at Alta Ski Area, 24 inches at Sundance Mountain Resort, 20 inches at Solitude Mountain Resort, 17 inches at Park City Mountain Resort, and 15 inches at Snowbird.","Utah's first significant winter storm of 2019 entered the state on January 6 and brought heavy snowfall to both valley and mountain locations.",149
803790,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,01/09/2019,2200,Ice Storm, , ,0,0,0,0,UT,MST-7, ,134217,Z,5,SLC,0,0,Other Federal Agency, , , , , , , , ,01/10/2019,1200, , , , ,"The weather observer at the U.S. Army Dugway Proving Ground reported freezing rain.","Patchy freezing rain was reported across the West Desert producing slick roads near the U.S. Army Dugway Proving Ground.",150
896806,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/16/2019,300,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,134211,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,01/18/2019,1400, , , , ,"Heavy snowfall recorded at numerous SNOTEL stations, including at Ben Lomond Peak with 4.8 inches of snow water equivalent, or about 48 inches of snow, Farmington Peak with 4.2 inches of snow water equivalent, or about 42 inches of snow, Lookout Peak with 4.1 inches of snow water equivalent, or about 41 inches of snow, and Tony Grove with 3.1 inches of snow water equivalent, or about 31 inches of snow.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",151
803764,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/16/2019,400,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134211,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/18/2019,1400, , , , ,"Storm total snowfall amounts included 45 inches at Brighton Resort, 42 inches at Alta Ski Area, 25 inches at Park City Mountain Resort, 23 inches at Solitude Mountain Resort, 15 inches at Sundance Mountain Resort, and 17 inches at Snowbird. At the Alta COOP observation site, 19 inches of snow was observed on January 18, breaking the calendar day record of 18 inches recorded in 1953.||Liquid equivalent precipitation amounts included 4.13 inches at Alta Ski Area, 3.99 inches at Brighton Resort, 3.8 inches at Snowbird, and 2.67 inches at Deer Valley. At the Alta COOP Observation site, 2.55 inches of liquid equivalent precipitation was recorded on January 18, breaking the calendar day record of 1.80 inches set in 1953.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",152
803769,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/16/2019,2000,High Wind,71.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,7,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Ogden Peak sensor recorded a peak wind gust of 82 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",153
803774,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/16/2019,2000,High Wind,52.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,7,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Snowbasin Wildcat sensor recorded a peak wind gust of 60 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",154
803773,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/16/2019,2000,High Wind,56.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,8,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Canyons Lookout sensor recorded a peak wind gust of 64 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",155
803772,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/16/2019,2000,High Wind,58.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,8,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Deer Valley Empire Peak sensor recorded a peak wind gust of 67 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",156
803771,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/16/2019,2000,High Wind,59.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,8,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Brighton Great Western sensor recorded a peak wind gust of 68 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",157
803770,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/16/2019,2000,High Wind,64.00, ,0,0,0,0,UT,MST-7,MG,134211,Z,8,SLC,0,0,Mesonet, , , , , , , , ,01/17/2019,1300, , , , ,"The Central Wasatch Peaks sensor recorded a peak wind gust of 74 mph.","A storm moved through Utah bringing significant snow and high winds to the Wasatch Mountains and Watch Mountain valleys.",158
896902,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/21/2019,200,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134216,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,01/21/2019,2000, , , , ,"Several SNOTEL stations reported heavy snow, including Ben Lomond Peak with 1.1 inches of snow water equivalent, or about 14 inches of snow, and both Parish Creek and Lookout Peak with 0.9 inches of snow water equivalent, or about 12 inches of snow.","A winter storm moved across Utah and created widespread impacts along the Wasatch Front on January 21 due to heavy snowfall.",159
803783,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/21/2019,200,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134216,Z,8,SLC,0,0,NWS Employee, , , , , , , , ,01/21/2019,1600, , , , ,"Heavy snowfall was widespread across northern Utah's mountains with snowfall reports of 23 inches at Alta Ski Area, 22 inches at Brighton Resort, 21 inches at Snowbird, 18 inches at Park City Mountain Resort, 17 inches at Solitude Mountain Resort, and 12 inches at Sundance Mountain Resort.","A winter storm moved across Utah and created widespread impacts along the Wasatch Front on January 21 due to heavy snowfall.",160
803779,SALT LAKE AND TOOELE VALLEYS (ZONE), ,01/21/2019,200,Winter Storm, , ,0,0,0,0,UT,MST-7, ,134216,Z,3,SLC,0,0,NWS Employee, , , , , , , , ,01/21/2019,1600, , , , ,"Heavy snowfall was widespread across the Salt Lake and Tooele Valleys, with storm total snowfall reports of 18 inches in Sandy and Cottonwood Heights, 11 inches in Olympus Cove and Upper Millcreek, 8 inches in Draper, and 12 inches in Tooele. For the calendar day of January 21, Tooele recorded 8.6 inches of snow, which broke the calendar day record of 8 inches set in 1974.","A winter storm moved across Utah and created widespread impacts along the Wasatch Front on January 21 due to heavy snowfall.",161
803786,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,01/21/2019,1000,High Wind,56.00, ,0,0,0,0,UT,MST-7,MG,134216,Z,5,SLC,0,0,Mesonet, , , , , , , , ,01/21/2019,1600, , , , ,"The I-80 @ mp 1 sensor recorded a peak wind gust of 64 mph.","A winter storm moved across Utah and created widespread impacts along the Wasatch Front on January 21 due to heavy snowfall.",162
803787,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/21/2019,1000,High Wind,62.00, ,0,0,0,0,UT,MST-7,MG,134216,Z,8,SLC,0,0,Mesonet, , , , , , , , ,01/21/2019,1600, , , , ,"The Central Wasatch Peaks sensor recorded a peak wind gust of 71 mph.","A winter storm moved across Utah and created widespread impacts along the Wasatch Front on January 21 due to heavy snowfall.",163
809936,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/03/2019,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135121,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/06/2019,1300, , , , ,"Very Significant mountain snowfall accumulations occurred across the Wasatch Mountains south of Interstate 80. Storm total snowfall reports included 71 inches at Brighton Resort, 68 inches at Solitude Mountain Resort, 61 inches at Snowbird, 61 inches at Alta Ski Area, 45 inches at Park City Mountain Resort, and 40 inches at Solitude Mountain Resort.","A prolonged winter storm brought snow to much of Utah with significant snow accumulations to Utah's mountains, northern Utah's valleys, and heavy rain across southern Utah's valleys.",164
809935,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/03/2019,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135121,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/06/2019,1300, , , , ,"Very Significant mountain snowfall accumulations occurred across the Wasatch Mountains north of Interstate 80. Storm total snowfall reports included 43 inches at Powder Mountain, 31 inches at Snowbasin Resort, 29 inches at Summit Park, and 13.9 inches at the City Creek Water Plant.","A prolonged winter storm brought snow to much of Utah with significant snow accumulations to Utah's mountains, northern Utah's valleys, and heavy rain across southern Utah's valleys.",165
809915,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/03/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135121,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/06/2019,1800, , , , ,"The Salt Lake and Tooele Valleys saw widespread heavy snowfall. Storm total snowfall reports included 22 inches in West Jordan, 19 inches in Sandy, 18 inches in Taylorsville, 17 inches in Daybreak, 15 inches in Sugarhouse and Tooele, and 14 inches at the Salt Lake City International Airport. For the calendar day of February 6, Tooele recorded 14 inches of snow, which broke the calendar day record of 6 inches, set in 1986. Another calendar day record was set at the Salt Lake Triad COOP observation location which received 7 inches of snow, which broke the previous record of 2 inches set in 2008.","A prolonged winter storm brought snow to much of Utah with significant snow accumulations to Utah's mountains, northern Utah's valleys, and heavy rain across southern Utah's valleys.",166
809957,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/13/2019,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135125,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/15/2019,0, , , , ,"Storm total snowfall reports included 6 inches in Sandy, 5 inches in Cottonwood heights, Midvale, and Stansbury Park, and 4 inches in West Valley City.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",167
896925,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/13/2019,500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,135125,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/15/2019,0, , , , ,"Storm total snowfall reports included 16 inches at Alta Ski Area, 13 inches at Brighton Resort, 12 inches at Park City Mountain Resort, and 11 inches at the UDOT Provo Canyon observation location. In addition, strong wind gusts were reported, including 89 mph at Park City - Jupiter, 85 mph at Brighton Great Western, and 81 mph at Arrowhead Summit.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",168
896926,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/13/2019,500,Winter Storm, , ,0,0,0,0,UT,MST-7, ,135125,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/15/2019,0, , , , ,"Storm total snowfall reports included 20 inches at Snowbasin Resort and 15 inches at Powder Mountain. In addition, strong wind gusts were reported, including 79 mph at Snowbasin  - Strawberry Top, and 72 mph at both Snowbasin - Ogden Peak and Snowbasin - Wildcat.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",169
809967,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/13/2019,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135125,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/15/2019,0, , , , ,"Storm total snowfall reports included 20 inches at Snowbasin Resort and 15 inches at Powder Mountain.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",170
809966,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/13/2019,500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135125,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/15/2019,0, , , , ,"Storm total snowfall reports included 16 inches at Alta Ski Area, 13 inches at Brighton Resort, 12 inches at Park City Mountain Resort, and 11 inches at the UDOT Provo Canyon observation location.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",171
809944,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/13/2019,700,High Wind,69.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,7,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Snowbasin - Straw Top sensor recorded a peak wind gust of 79 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",172
809954,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/13/2019,700,High Wind,54.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,3,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Vernon Hill sensor recorded a peak wind gust of 62 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",173
809949,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/13/2019,700,High Wind,70.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,8,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Arrowhead Summit sensor recorded a peak wind gust of 81 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",174
809948,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/13/2019,700,High Wind,74.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,8,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Brighton - Great Western sensor recorded a peak wind gust of 85 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",175
809947,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/13/2019,700,High Wind,77.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,8,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Park City - Jupiter sensor recorded a peak wind gust of 89 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",176
809946,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/13/2019,700,High Wind,58.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,7,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Snowbasin - Wildcat sensor recorded a peak wind gust of 72 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",177
809945,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/13/2019,700,High Wind,63.00, ,0,0,0,0,UT,MST-7,MG,135125,Z,7,SLC,0,0,Mesonet, , , , , , , , ,02/15/2019,1900, , , , ,"The Snowbasin - Ogden Peak sensor recorded a peak wind gust of 72 mph.","A storm system brought strong winds across Utah, with heavy snowfall also falling across northern Utah's valleys.",178
815979,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/01/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135985,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2019,500, , , , ,"The Wasatch Mountains received significant snowfall accumulations with this storm. Storm total snowfall reports included 17 inches at Brighton Resort, 15 inches at Alta Ski Area, and 12 inches at Solitude Mountain Resort and Park City Mountain Resort.","A prolonged winter storm brought snow to much of Utah, with heavy snow accumulation across northern Utah's valleys and mountain valleys.",179
815963,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/01/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135985,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,03/04/2019,500, , , , ,"The Salt Lake Valley saw widespread heavy snowfall due to a lake effect snow band. Storm total snowfall reports included 7 inches in Cottonwood Heights, 6 inches in Sandy and Taylorsville, and 4 inches in Holladay and South Jordan. The Tooele valley received less snow than the Salt Lake Valley, with storm total snowfall reports including 3 inches in Stansbury Park and 1 inch in Tooele.","A prolonged winter storm brought snow to much of Utah, with heavy snow accumulation across northern Utah's valleys and mountain valleys.",180
815991,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/06/2019,600,Winter Storm, , ,0,0,0,0,UT,MST-7, ,135989,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/09/2019,900, , , , ,"Storm total snowfall reports included 28 inches at Powder Mountain, 25 inches at Snowbasin Resort. Strong winds were also experienced across the northern Wasatch Mountains with peak gust measurements of 73 mph at the Snowbasin - Straw Top sensor and 64 mph at the Ogden Peak sensor.","A strong winter storm brought significant snowfall and high winds to northern Utah's mountains and mountain valleys.",181
816003,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/06/2019,600,Winter Storm, , ,0,0,0,0,UT,MST-7, ,135989,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/09/2019,900, , , , ,"Storm total snowfall reports included 38 inches at Brighton Resort, 35 inches at Alta Ski Area, 27 inches at the UDOT Provo Canyon observation location, 21 inches at Solitude Mountain Resort, 21 inches at Park City Mountain Resort, and 14 inches in the SunCrest neighborhood. ||Strong winds were also experienced across the northern Wasatch Mountains with peak gust measurements of 75 mph at the Park City - Jupiter sensor, 73 mph at the Arrowhead Summit sensor, 71 mph on the Central Wasatch Peaks sensor, and 69 mph at the Brighton Great Western sensor.","A strong winter storm brought significant snowfall and high winds to northern Utah's mountains and mountain valleys.",182
897619,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/13/2019,230,High Wind,63.00, ,0,0,0,0,UT,MST-7,MG,135991,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/13/2019,1210, , , , ,"The  I-80 @ mp 1 sensor recorded a peak wind gust of 72 mph and the I-80 at MP 2 Tripod sensor recorded a peak wind gust of 67 mph. Additional reports included 66 mph at Wendover Port of Entry and 60 mph at Wendover Airport.","A lake effect snow band brought significant snowfall accumulations to the Salt Lake Valley and Wasatch Mountains. Other valleys across Utah also received heavy snowfall with the initial storm system.",183
816012,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/13/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135991,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,03/14/2019,1500, , , , ,"Significant snowfall occurred across the Salt Lake and Tooele Valleys. Storm total accumulations included 19 inches in Tooele, 17 inches in Sandy, 16 inches in Cottonwood Heights, 13 inches in Millcreek, 11 inches on the West Jordan Bench, 9 inches in Taylorsville and Herriman, 8 inches in Salt Lake City, and 7 inches in West Jordan, Sugarhouse, and Murray.","A lake effect snow band brought significant snowfall accumulations to the Salt Lake Valley and Wasatch Mountains. Other valleys across Utah also received heavy snowfall with the initial storm system.",184
816014,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/13/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135991,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/14/2019,1500, , , , ,"Heavy snowfall occurred across the Wasatch Mountains north of I-80, with storm total accumulations including 14 inches at Power Mountain.","A lake effect snow band brought significant snowfall accumulations to the Salt Lake Valley and Wasatch Mountains. Other valleys across Utah also received heavy snowfall with the initial storm system.",185
816013,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/13/2019,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135991,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/14/2019,1500, , , , ,"Significant snowfall occurred across the Wasatch Mountains. Storm total accumulations included 32 inches at Alta Ski Area, 20 inches in the SunCrest neighborhood, 15 inches at the Big Cottonwod Spruces observation location, 14 inches at Brighton Resort, and 13 inches at Solitude Mountain Resort.","A lake effect snow band brought significant snowfall accumulations to the Salt Lake Valley and Wasatch Mountains. Other valleys across Utah also received heavy snowfall with the initial storm system.",186
816022,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/23/2019,400,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135992,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/24/2019,2200, , , , ,"Storm total snowfall amounts included 15 inches at Alta Ski Area, 12 inches at Brighton Resort and Solitude Mountain Resort, and 9 inches at Park City Mountain Resort.","A winter storm brought heavy snowfall accumulations to northern Utah's mountains and mostly rain, with minor snow accumulations to the valleys.",187
816021,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/23/2019,400,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135992,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/24/2019,2200, , , , ,"Storm total snowfall amounts included 22 inches at Snowbasin Resort and 6 inches at Powder Mountain.","A winter storm brought heavy snowfall accumulations to northern Utah's mountains and mostly rain, with minor snow accumulations to the valleys.",188
816028,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/28/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135994,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,03/29/2019,2000, , , , ,"Storm total snowfall included 12 inches in Salt Lake City, 10 inches in the Upper Avenues, 7 inches in South Salt Lake, and 5 inches in Cottonwood Heights, Sugarhouse, and Taylorsville.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",189
816029,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/28/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135994,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,03/29/2019,2000, , , , ,"Storm total snowfall included 19 inches at Snowbasin Resort, 13 inches at Power Mountain, and 11 inches at the City Creek Water Plant Coop observation location.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",190
816031,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/28/2019,800,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,135994,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,03/29/2019,2000, , , , ,"Storm total snowfall included 24 inches at Alta Ski Area, 18 inches at Brighton Resort, 18 inches at Solitude Mountain Resort, and 13 inches at Park City Mountain Resort.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",191
816033,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/28/2019,800,Winter Storm, , ,0,0,0,0,UT,MST-7, ,135994,Z,3,SLC,0,0,Department of Highways, , , , , , , , ,03/29/2019,2000, , , , ,"Numerous trees were reported down across Salt Lake County, with roads blocked in some  areas. Rocky Mountain Power reported more than 900 area outages occurred, leaving nearly 19,000 customers without power in the Salt Lake Valley. In addition, storm total snowfall included 12 inches in Salt Lake City, 10 inches in the Upper Avenues, 7 inches in South Salt Lake, and 5 inches in Cottonwood Heights, Sugarhouse, and Taylorsville.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",192
816035,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/28/2019,1300,High Wind,52.00, ,0,0,0,0,UT,MST-7,MG,135994,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/29/2019,600, , , , ,"The White Sage sensor recorded a peak wind gust of 60 mph.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",193
816034,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/28/2019,1300,High Wind,57.00, ,0,0,0,0,UT,MST-7,MG,135994,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/29/2019,600, , , , ,"A peak wind gust of 66 mph was recorded by the Durand Road sensor.  Additional reports included a peak wind gust of 60 mph recorded by the White Sage sensor, and a peak wind gust of 59 mph recorded by the Tower Grid sensor.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",194
816036,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/28/2019,1300,High Wind,51.00, ,0,0,0,0,UT,MST-7,MG,135994,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/29/2019,600, , , , ,"The Tower Grid sensor recorded a peak wind gust of 59 mph.","Another powerful storm brought snow and high winds across northern and central Utah. Overnight, a lake effect snow band brought significant snowfall to the Salt Lake Valley. This snow contained a high water content, taking tree branches down throughout the Salt Lake Valley, leading to power outages, and creating difficult travel conditions.",195
